id,symbol,date,open,high,low,close,volume
,SPY,2022-11-04,377.0,378.8699951171875,370.0,376.3500061035156,103505200
,SPY,2022-11-07,377.7099914550781,380.57000732421875,375.5299987792969,379.95001220703125,68286900
,SPY,2022-11-08,381.1099853515625,385.1199951171875,377.7200012207031,382.0,84641100
,SPY,2022-11-09,379.92999267578125,381.1400146484375,373.6099853515625,374.1300048828125,78495500
,SPY,2022-11-10,388.04998779296875,395.0400085449219,385.6400146484375,394.69000244140625,141455800
,SPY,2022-11-11,395.5899963378906,399.3500061035156,393.6099853515625,398.510009765625,93839900
,SPY,2022-11-14,396.6600036621094,400.17999267578125,394.8299865722656,395.1199951171875,71903500
,SPY,2022-11-15,401.1499938964844,402.30999755859375,394.489990234375,398.489990234375,93194500
,SPY,2022-11-16,396.7799987792969,397.7799987792969,394.7900085449219,395.45001220703125,68508500
,SPY,2022-11-17,390.4599914550781,394.95001220703125,390.1400146484375,394.239990234375,74496300
,SPY,2022-11-18,397.739990234375,397.80999755859375,393.0400085449219,396.0299987792969,92922500
,SPY,2022-11-21,394.6400146484375,395.82000732421875,392.6600036621094,394.5899963378906,51243200
,SPY,2022-11-22,396.6300048828125,400.07000732421875,395.1499938964844,399.8999938964844,60429000
,SPY,2022-11-23,399.54998779296875,402.92999267578125,399.30999755859375,402.4200134277344,68261600
,SPY,2022-11-25,401.8299865722656,402.9100036621094,401.5400085449219,402.3299865722656,30545400
,SPY,2022-11-28,399.0899963378906,400.80999755859375,395.1099853515625,395.9100036621094,67881600
,SPY,2022-11-29,396.04998779296875,397.29998779296875,393.29998779296875,395.2300109863281,52310000
,SPY,2022-11-30,395.489990234375,407.67999267578125,393.4800109863281,407.67999267578125,144566700
,SPY,2022-12-01,408.7699890136719,410.0,404.75,407.3800048828125,76398200
,SPY,2022-12-02,402.25,407.8599853515625,402.1400146484375,406.9100036621094,85342700
,SPY,2022-12-05,403.95001220703125,404.92999267578125,398.1700134277344,399.5899963378906,77289800
,SPY,2022-12-06,399.4200134277344,399.989990234375,391.6400146484375,393.8299865722656,77972200
,SPY,2022-12-07,392.94000244140625,395.6400146484375,391.9700012207031,393.1600036621094,65927900
,SPY,2022-12-08,395.1400146484375,397.3599853515625,393.2699890136719,396.239990234375,60737900
,SPY,2022-12-09,394.94000244140625,397.6199951171875,393.1499938964844,393.2799987792969,81447700
,SPY,2022-12-12,394.1099853515625,398.95001220703125,393.4100036621094,398.95001220703125,75405800
,SPY,2022-12-13,410.2200012207031,410.489990234375,399.07000732421875,401.9700012207031,123782500
,SPY,2022-12-14,401.6099853515625,405.5,396.30999755859375,399.3999938964844,108111300
,SPY,2022-12-15,394.29998779296875,395.25,387.8900146484375,389.6300048828125,117705900
,SPY,2022-12-16,385.17999267578125,386.5799865722656,381.0400085449219,383.2699890136719,119858000
,SPY,2022-12-19,383.4700012207031,383.82000732421875,378.2799987792969,380.0199890136719,79878100
,SPY,2022-12-20,379.2300109863281,382.2300109863281,377.8500061035156,380.5400085449219,74427200
,SPY,2022-12-21,383.25,387.4100036621094,382.69000244140625,386.2300109863281,78167400
,SPY,2022-12-22,383.04998779296875,386.2099914550781,374.7699890136719,380.7200012207031,100120900
,SPY,2022-12-23,379.6499938964844,383.05999755859375,378.0299987792969,382.9100036621094,59857300
,SPY,2022-12-27,382.7900085449219,383.1499938964844,379.6499938964844,381.3999938964844,51638200
,SPY,2022-12-28,381.3299865722656,383.3900146484375,376.4200134277344,376.6600036621094,70911500
,SPY,2022-12-29,379.6300048828125,384.3500061035156,379.0799865722656,383.44000244140625,66970900
,SPY,2022-12-30,380.6400146484375,382.5799865722656,378.42999267578125,382.42999267578125,84022200
,SPY,2023-01-03,384.3699951171875,386.42999267578125,377.8299865722656,380.82000732421875,74850700
,SPY,2023-01-04,383.17999267578125,385.8800048828125,380.0,383.760009765625,85934100
,SPY,2023-01-05,381.7200012207031,381.8399963378906,378.760009765625,379.3800048828125,76970500
,SPY,2023-01-06,382.6099853515625,389.25,379.4100036621094,388.0799865722656,104189600
,SPY,2023-01-09,390.3699951171875,393.70001220703125,387.6700134277344,387.8599853515625,73978100
,SPY,2023-01-10,387.25,390.6499938964844,386.2699890136719,390.5799865722656,65358100
,SPY,2023-01-11,392.2300109863281,395.6000061035156,391.3800048828125,395.5199890136719,68881100
,SPY,2023-01-12,396.6700134277344,398.489990234375,392.4200134277344,396.9599914550781,90157700
,SPY,2023-01-13,393.6199951171875,399.1000061035156,393.3399963378906,398.5,63903900
,SPY,2023-01-17,398.4800109863281,400.2300109863281,397.05999755859375,397.7699890136719,62677300
,SPY,2023-01-18,399.010009765625,400.1199951171875,391.2799987792969,391.489990234375,99632300
,SPY,2023-01-19,389.3599853515625,391.0799865722656,387.260009765625,388.6400146484375,86958900
,SPY,2023-01-20,390.1000061035156,396.0400085449219,388.3800048828125,395.8800048828125,91806400
,SPY,2023-01-23,396.7200012207031,402.6499938964844,395.7200012207031,400.6300048828125,84178800
,SPY,2023-01-24,398.8800048828125,401.1499938964844,397.6400146484375,400.20001220703125,59524900
,SPY,2023-01-25,395.95001220703125,400.70001220703125,393.55999755859375,400.3500061035156,84800300
,SPY,2023-01-26,403.1300048828125,404.9200134277344,400.0299987792969,404.75,72287400
,SPY,2023-01-27,403.6600036621094,408.1600036621094,403.44000244140625,405.67999267578125,68346200
,SPY,2023-01-30,402.79998779296875,405.1300048828125,400.2799987792969,400.5899963378906,74202000
,SPY,2023-01-31,401.1300048828125,406.5299987792969,400.7699890136719,406.4800109863281,86811800
,SPY,2023-02-01,405.2099914550781,413.6700134277344,402.3500061035156,410.79998779296875,101459200
,SPY,2023-02-02,414.8599853515625,418.30999755859375,412.8800048828125,416.7799987792969,101654500
,SPY,2023-02-03,411.5899963378906,416.9700012207031,411.0899963378906,412.3500061035156,94736800
,SPY,2023-02-06,409.7900085449219,411.2900085449219,408.1000061035156,409.8299865722656,60295300
,SPY,2023-02-07,408.8699951171875,416.489990234375,407.57000732421875,415.19000244140625,90990700
,SPY,2023-02-08,413.1300048828125,414.5299987792969,409.92999267578125,410.6499938964844,76227500
,SPY,2023-02-09,414.4100036621094,414.57000732421875,405.80999755859375,407.0899963378906,78694900
,SPY,2023-02-10,405.8599853515625,408.44000244140625,405.010009765625,408.0400085449219,70769700
,SPY,2023-02-13,408.7200012207031,412.9700012207031,408.239990234375,412.8299865722656,64913500
,SPY,2023-02-14,411.239990234375,415.04998779296875,408.510009765625,412.6400146484375,88389300
,SPY,2023-02-15,410.3500061035156,414.05999755859375,409.4700012207031,413.9800109863281,61555700
,SPY,2023-02-16,408.7900085449219,412.9100036621094,408.1400146484375,408.2799987792969,76431500
,SPY,2023-02-17,406.05999755859375,407.510009765625,404.04998779296875,407.260009765625,89257800
,SPY,2023-02-21,403.05999755859375,404.1600036621094,398.82000732421875,399.0899963378906,82655900
,SPY,2023-02-22,399.5199890136719,401.1300048828125,397.0199890136719,398.5400085449219,83742300
,SPY,2023-02-23,401.55999755859375,402.20001220703125,396.25,400.6600036621094,96242400
,SPY,2023-02-24,395.4200134277344,397.25,393.6400146484375,396.3800048828125,108194400
,SPY,2023-02-27,399.8699951171875,401.2900085449219,396.75,397.7300109863281,80444700
,SPY,2023-02-28,397.2300109863281,399.2799987792969,396.1499938964844,396.260009765625,96438600
,SPY,2023-03-01,395.4100036621094,396.69000244140625,393.3800048828125,394.739990234375,99706800
,SPY,2023-03-02,392.67999267578125,398.69000244140625,392.3299865722656,397.80999755859375,85127800
,SPY,2023-03-03,399.7099914550781,404.45001220703125,399.0299987792969,404.19000244140625,90038300
,SPY,2023-03-06,405.04998779296875,407.45001220703125,404.010009765625,404.4700012207031,72795900
,SPY,2023-03-07,404.4200134277344,404.6700134277344,397.6300048828125,398.2699890136719,108310600
,SPY,2023-03-08,398.3900146484375,399.7099914550781,396.5899963378906,398.9200134277344,74746600
,SPY,2023-03-09,399.739990234375,401.4800109863281,390.5299987792969,391.55999755859375,111945300
,SPY,2023-03-10,390.989990234375,393.1600036621094,384.32000732421875,385.9100036621094,189105300
,SPY,2023-03-13,381.80999755859375,390.3900146484375,380.6499938964844,385.3599853515625,157790000
,SPY,2023-03-14,390.5,393.45001220703125,387.04998779296875,391.7300109863281,149752400
,SPY,2023-03-15,385.8900146484375,389.489990234375,383.7099914550781,389.2799987792969,172996900
,SPY,2023-03-16,386.82000732421875,396.45001220703125,386.2900085449219,396.0199890136719,125049201
